angle,angular_vel,action
0.06346464646464689,4.3434343434343425,[2]
0.19039393939393978,4.3434343434343425,[3]
0.3173232323232327,4.3434343434343425,[3]
0.44425252525252557,4.3434343434343425,[3]
0.5711818181818185,4.3434343434343425,[3]
0.6981111111111113,4.3434343434343425,[3]
0.8250404040404051,4.3434343434343425,[3]
0.951969696969698,4.3434343434343425,[3]
1.078898989898991,4.3434343434343425,[3]
1.2058282828282838,4.3434343434343425,[3]
1.3327575757575767,4.3434343434343425,[3]
1.4596868686868696,4.3434343434343425,[3]
1.5866161616161625,4.3434343434343425,[3]
1.7135454545454554,4.3434343434343425,[3]
1.8404747474747483,4.3434343434343425,[3]
1.967404040404042,4.3434343434343425,[3]
2.094333333333334,4.3434343434343425,[3]
2.221262626262628,4.3434343434343425,[3]
2.34819191919192,4.3434343434343425,[3]
2.4751212121212136,4.3434343434343425,[3]
2.6020505050505056,4.3434343434343425,[3]
2.7289797979797994,4.3434343434343425,[3]
2.8559090909090914,4.3434343434343425,[3]
2.982838383838385,4.3434343434343425,[3]
3.109767676767677,4.3434343434343425,[3]
3.236696969696971,4.3434343434343425,[3]
3.363626262626263,4.3434343434343425,[3]
3.4905555555555567,4.3434343434343425,[3]
3.6174848484848487,4.3434343434343425,[3]
3.7444141414141425,4.3434343434343425,[3]
3.8713434343434345,4.3434343434343425,[3]
3.9982727272727283,4.3434343434343425,[3]
4.125202020202022,4.3434343434343425,[3]
4.252131313131314,4.3434343434343425,[3]
4.379060606060608,4.3434343434343425,[3]
4.5059898989899,4.3434343434343425,[3]
4.632919191919194,4.3434343434343425,[3]
4.759848484848486,4.3434343434343425,[3]
4.886777777777779,4.3434343434343425,[3]
5.0137070707070714,4.3434343434343425,[3]
5.140636363636365,4.3434343434343425,[3]
5.267565656565657,4.3434343434343425,[3]
5.394494949494951,4.3434343434343425,[3]
5.521424242424243,4.3434343434343425,[3]
5.648353535353537,4.3434343434343425,[3]
5.775282828282829,4.3434343434343425,[3]
5.902212121212123,4.3434343434343425,[3]
6.029141414141416,4.3434343434343425,[3]
6.156070707070708,4.3434343434343425,[3]
6.283,4.3434343434343425,[3]
-6.283,4.545454545454545,[2]
-6.1560707070707075,4.545454545454545,[2]
-6.029141414141415,4.545454545454545,[2]
-5.902212121212122,4.545454545454545,[2]
-5.775282828282829,4.545454545454545,[2]
-5.648353535353536,4.545454545454545,[2]
-5.521424242424243,4.545454545454545,[2]
-5.39449494949495,4.545454545454545,[2]
-5.267565656565656,4.545454545454545,[2]
-5.140636363636364,4.545454545454545,[2]
-5.013707070707071,4.545454545454545,[2]
-4.886777777777778,4.545454545454545,[2]
-4.759848484848485,4.545454545454545,[2]
-4.632919191919192,4.545454545454545,[2]
-4.505989898989899,4.545454545454545,[2]
-4.379060606060606,4.545454545454545,[2]
-4.252131313131313,4.545454545454545,[2]
-4.12520202020202,4.545454545454545,[2]
-3.9982727272727274,4.545454545454545,[2]
-3.8713434343434345,4.545454545454545,[2]
-3.7444141414141416,4.545454545454545,[2]
-3.6174848484848483,4.545454545454545,[2]
-3.4905555555555554,4.545454545454545,[2]
-3.3636262626262625,4.545454545454545,[2]
-3.2366969696969696,4.545454545454545,[2]
-3.1097676767676767,4.545454545454545,[2]
-2.982838383838384,4.545454545454545,[2]
-2.855909090909091,4.545454545454545,[2]
-2.7289797979797976,4.545454545454545,[2]
-2.6020505050505047,4.545454545454545,[2]
-2.475121212121212,4.545454545454545,[2]
-2.348191919191919,4.545454545454545,[2]
-2.221262626262626,4.545454545454545,[2]
-2.094333333333333,4.545454545454545,[2]
-1.9674040404040403,4.545454545454545,[2]
-1.8404747474747474,4.545454545454545,[2]
-1.7135454545454545,4.545454545454545,[2]
-1.5866161616161616,4.545454545454545,[2]
-1.4596868686868687,4.545454545454545,[2]
-1.3327575757575758,4.545454545454545,[2]
-1.205828282828283,4.545454545454545,[2]
-1.0788989898989891,4.545454545454545,[2]
-0.9519696969696962,4.545454545454545,[2]
-0.8250404040404034,4.545454545454545,[2]
-0.6981111111111105,4.545454545454545,[2]
-0.5711818181818176,4.545454545454545,[2]
-0.4442525252525247,4.545454545454545,[2]
-0.3173232323232318,4.545454545454545,[2]
-0.1903939393939389,4.545454545454545,[2]
-0.063464646464646,4.545454545454545,[2]
0.06346464646464689,4.545454545454545,[2]
0.19039393939393978,4.545454545454545,[3]
0.3173232323232327,4.545454545454545,[3]
0.44425252525252557,4.545454545454545,[3]
0.5711818181818185,4.545454545454545,[3]
0.6981111111111113,4.545454545454545,[3]
0.8250404040404051,4.545454545454545,[3]
0.951969696969698,4.545454545454545,[3]
1.078898989898991,4.545454545454545,[3]
1.2058282828282838,4.545454545454545,[3]
1.3327575757575767,4.545454545454545,[3]
1.4596868686868696,4.545454545454545,[3]
1.5866161616161625,4.545454545454545,[3]
1.7135454545454554,4.545454545454545,[3]
1.8404747474747483,4.545454545454545,[3]
1.967404040404042,4.545454545454545,[3]
2.094333333333334,4.545454545454545,[3]
2.221262626262628,4.545454545454545,[3]
2.34819191919192,4.545454545454545,[3]
2.4751212121212136,4.545454545454545,[3]
2.6020505050505056,4.545454545454545,[3]
2.7289797979797994,4.545454545454545,[3]
2.8559090909090914,4.545454545454545,[3]
2.982838383838385,4.545454545454545,[3]
3.109767676767677,4.545454545454545,[3]
3.236696969696971,4.545454545454545,[3]
3.363626262626263,4.545454545454545,[3]
3.4905555555555567,4.545454545454545,[3]
3.6174848484848487,4.545454545454545,[3]
3.7444141414141425,4.545454545454545,[3]
3.8713434343434345,4.545454545454545,[3]
3.9982727272727283,4.545454545454545,[3]
4.125202020202022,4.545454545454545,[3]
4.252131313131314,4.545454545454545,[3]
4.379060606060608,4.545454545454545,[3]
4.5059898989899,4.545454545454545,[3]
4.632919191919194,4.545454545454545,[3]
4.759848484848486,4.545454545454545,[3]
4.886777777777779,4.545454545454545,[3]
5.0137070707070714,4.545454545454545,[3]
5.140636363636365,4.545454545454545,[3]
5.267565656565657,4.545454545454545,[3]
5.394494949494951,4.545454545454545,[3]
5.521424242424243,4.545454545454545,[3]
5.648353535353537,4.545454545454545,[3]
5.775282828282829,4.545454545454545,[3]
5.902212121212123,4.545454545454545,[3]
6.029141414141416,4.545454545454545,[3]
6.156070707070708,4.545454545454545,[3]
6.283,4.545454545454545,[3]
-6.283,4.747474747474747,[2]
-6.1560707070707075,4.747474747474747,[2]
-6.029141414141415,4.747474747474747,[2]
-5.902212121212122,4.747474747474747,[2]
-5.775282828282829,4.747474747474747,[2]
-5.648353535353536,4.747474747474747,[2]
-5.521424242424243,4.747474747474747,[2]
-5.39449494949495,4.747474747474747,[2]
-5.267565656565656,4.747474747474747,[2]
-5.140636363636364,4.747474747474747,[2]
-5.013707070707071,4.747474747474747,[2]
-4.886777777777778,4.747474747474747,[2]
-4.759848484848485,4.747474747474747,[2]
-4.632919191919192,4.747474747474747,[2]
-4.505989898989899,4.747474747474747,[2]
-4.379060606060606,4.747474747474747,[2]
-4.252131313131313,4.747474747474747,[2]
-4.12520202020202,4.747474747474747,[2]
-3.9982727272727274,4.747474747474747,[2]
-3.8713434343434345,4.747474747474747,[2]
-3.7444141414141416,4.747474747474747,[2]
-3.6174848484848483,4.747474747474747,[2]
-3.4905555555555554,4.747474747474747,[2]
-3.3636262626262625,4.747474747474747,[2]
-3.2366969696969696,4.747474747474747,[2]
-3.1097676767676767,4.747474747474747,[2]
-2.982838383838384,4.747474747474747,[2]
-2.855909090909091,4.747474747474747,[2]
-2.7289797979797976,4.747474747474747,[2]
-2.6020505050505047,4.747474747474747,[2]
-2.475121212121212,4.747474747474747,[2]
-2.348191919191919,4.747474747474747,[2]
-2.221262626262626,4.747474747474747,[2]
-2.094333333333333,4.747474747474747,[2]
-1.9674040404040403,4.747474747474747,[2]
-1.8404747474747474,4.747474747474747,[2]
-1.7135454545454545,4.747474747474747,[2]
-1.5866161616161616,4.747474747474747,[2]
-1.4596868686868687,4.747474747474747,[2]
-1.3327575757575758,4.747474747474747,[2]
-1.205828282828283,4.747474747474747,[2]
-1.0788989898989891,4.747474747474747,[2]
-0.9519696969696962,4.747474747474747,[2]
-0.8250404040404034,4.747474747474747,[2]
-0.6981111111111105,4.747474747474747,[2]
-0.5711818181818176,4.747474747474747,[2]
-0.4442525252525247,4.747474747474747,[2]
-0.3173232323232318,4.747474747474747,[2]
-0.1903939393939389,4.747474747474747,[2]
-0.063464646464646,4.747474747474747,[2]
0.06346464646464689,4.747474747474747,[2]
0.19039393939393978,4.747474747474747,[3]
0.3173232323232327,4.747474747474747,[3]
0.44425252525252557,4.747474747474747,[3]
0.5711818181818185,4.747474747474747,[3]
0.6981111111111113,4.747474747474747,[3]
0.8250404040404051,4.747474747474747,[3]
0.951969696969698,4.747474747474747,[3]
1.078898989898991,4.747474747474747,[3]
1.2058282828282838,4.747474747474747,[3]
1.3327575757575767,4.747474747474747,[3]
1.4596868686868696,4.747474747474747,[3]
1.5866161616161625,4.747474747474747,[3]
1.7135454545454554,4.747474747474747,[3]
1.8404747474747483,4.747474747474747,[3]
1.967404040404042,4.747474747474747,[3]
2.094333333333334,4.747474747474747,[3]
2.221262626262628,4.747474747474747,[3]
2.34819191919192,4.747474747474747,[3]
2.4751212121212136,4.747474747474747,[3]
2.6020505050505056,4.747474747474747,[3]
2.7289797979797994,4.747474747474747,[3]
2.8559090909090914,4.747474747474747,[3]
2.982838383838385,4.747474747474747,[3]
3.109767676767677,4.747474747474747,[3]
3.236696969696971,4.747474747474747,[3]
3.363626262626263,4.747474747474747,[3]
3.4905555555555567,4.747474747474747,[3]
3.6174848484848487,4.747474747474747,[3]
3.7444141414141425,4.747474747474747,[3]
3.8713434343434345,4.747474747474747,[3]
3.9982727272727283,4.747474747474747,[3]
4.125202020202022,4.747474747474747,[3]
4.252131313131314,4.747474747474747,[3]
4.379060606060608,4.747474747474747,[3]
4.5059898989899,4.747474747474747,[3]
4.632919191919194,4.747474747474747,[3]
4.759848484848486,4.747474747474747,[3]
4.886777777777779,4.747474747474747,[3]
5.0137070707070714,4.747474747474747,[3]
5.140636363636365,4.747474747474747,[3]
5.267565656565657,4.747474747474747,[3]
5.394494949494951,4.747474747474747,[3]
5.521424242424243,4.747474747474747,[3]
5.648353535353537,4.747474747474747,[3]
5.775282828282829,4.747474747474747,[3]
5.902212121212123,4.747474747474747,[3]
6.029141414141416,4.747474747474747,[3]
6.156070707070708,4.747474747474747,[3]
6.283,4.747474747474747,[3]
-6.283,4.94949494949495,[2]
-6.1560707070707075,4.94949494949495,[2]
-6.029141414141415,4.94949494949495,[2]
-5.902212121212122,4.94949494949495,[2]
-5.775282828282829,4.94949494949495,[2]
-5.648353535353536,4.94949494949495,[2]
-5.521424242424243,4.94949494949495,[2]
-5.39449494949495,4.94949494949495,[2]
-5.267565656565656,4.94949494949495,[2]
-5.140636363636364,4.94949494949495,[2]
-5.013707070707071,4.94949494949495,[2]
-4.886777777777778,4.94949494949495,[2]
-4.759848484848485,4.94949494949495,[2]
-4.632919191919192,4.94949494949495,[2]
-4.505989898989899,4.94949494949495,[2]
-4.379060606060606,4.94949494949495,[2]
-4.252131313131313,4.94949494949495,[2]
-4.12520202020202,4.94949494949495,[2]
-3.9982727272727274,4.94949494949495,[2]
-3.8713434343434345,4.94949494949495,[2]
-3.7444141414141416,4.94949494949495,[2]
-3.6174848484848483,4.94949494949495,[2]
-3.4905555555555554,4.94949494949495,[2]
-3.3636262626262625,4.94949494949495,[2]
-3.2366969696969696,4.94949494949495,[2]
-3.1097676767676767,4.94949494949495,[2]
-2.982838383838384,4.94949494949495,[2]
-2.855909090909091,4.94949494949495,[2]
-2.7289797979797976,4.94949494949495,[2]
-2.6020505050505047,4.94949494949495,[2]
-2.475121212121212,4.94949494949495,[2]
-2.348191919191919,4.94949494949495,[2]
-2.221262626262626,4.94949494949495,[2]
-2.094333333333333,4.94949494949495,[2]
-1.9674040404040403,4.94949494949495,[2]
-1.8404747474747474,4.94949494949495,[2]
-1.7135454545454545,4.94949494949495,[2]
-1.5866161616161616,4.94949494949495,[2]
-1.4596868686868687,4.94949494949495,[2]
-1.3327575757575758,4.94949494949495,[2]
-1.205828282828283,4.94949494949495,[2]
-1.0788989898989891,4.94949494949495,[2]
-0.9519696969696962,4.94949494949495,[2]
-0.8250404040404034,4.94949494949495,[2]
-0.6981111111111105,4.94949494949495,[2]
-0.5711818181818176,4.94949494949495,[2]
-0.4442525252525247,4.94949494949495,[2]
-0.3173232323232318,4.94949494949495,[2]
-0.1903939393939389,4.94949494949495,[2]
-0.063464646464646,4.94949494949495,[2]
0.06346464646464689,4.94949494949495,[2]
0.19039393939393978,4.94949494949495,[3]
0.3173232323232327,4.94949494949495,[3]
0.44425252525252557,4.94949494949495,[3]
0.5711818181818185,4.94949494949495,[3]
0.6981111111111113,4.94949494949495,[3]
0.8250404040404051,4.94949494949495,[3]
0.951969696969698,4.94949494949495,[3]
1.078898989898991,4.94949494949495,[3]
1.2058282828282838,4.94949494949495,[3]
1.3327575757575767,4.94949494949495,[3]
1.4596868686868696,4.94949494949495,[3]
1.5866161616161625,4.94949494949495,[3]
1.7135454545454554,4.94949494949495,[3]
1.8404747474747483,4.94949494949495,[3]
1.967404040404042,4.94949494949495,[3]
2.094333333333334,4.94949494949495,[3]
2.221262626262628,4.94949494949495,[3]
2.34819191919192,4.94949494949495,[3]
2.4751212121212136,4.94949494949495,[3]
2.6020505050505056,4.94949494949495,[3]
2.7289797979797994,4.94949494949495,[3]
2.8559090909090914,4.94949494949495,[3]
2.982838383838385,4.94949494949495,[3]
3.109767676767677,4.94949494949495,[3]
3.236696969696971,4.94949494949495,[3]
3.363626262626263,4.94949494949495,[3]
3.4905555555555567,4.94949494949495,[3]
3.6174848484848487,4.94949494949495,[3]
3.7444141414141425,4.94949494949495,[3]
3.8713434343434345,4.94949494949495,[3]
3.9982727272727283,4.94949494949495,[3]
4.125202020202022,4.94949494949495,[3]
4.252131313131314,4.94949494949495,[3]
4.379060606060608,4.94949494949495,[3]
4.5059898989899,4.94949494949495,[3]
4.632919191919194,4.94949494949495,[3]
4.759848484848486,4.94949494949495,[3]
4.886777777777779,4.94949494949495,[3]
5.0137070707070714,4.94949494949495,[3]
5.140636363636365,4.94949494949495,[3]
5.267565656565657,4.94949494949495,[3]
5.394494949494951,4.94949494949495,[3]
5.521424242424243,4.94949494949495,[3]
5.648353535353537,4.94949494949495,[3]
5.775282828282829,4.94949494949495,[3]
5.902212121212123,4.94949494949495,[3]
6.029141414141416,4.94949494949495,[3]
6.156070707070708,4.94949494949495,[3]
6.283,4.94949494949495,[3]
-6.283,5.1515151515151505,[2]
-6.1560707070707075,5.1515151515151505,[2]
-6.029141414141415,5.1515151515151505,[2]
-5.902212121212122,5.1515151515151505,[2]
-5.775282828282829,5.1515151515151505,[2]
-5.648353535353536,5.1515151515151505,[2]
-5.521424242424243,5.1515151515151505,[2]
-5.39449494949495,5.1515151515151505,[2]
-5.267565656565656,5.1515151515151505,[2]
-5.140636363636364,5.1515151515151505,[2]
-5.013707070707071,5.1515151515151505,[2]
-4.886777777777778,5.1515151515151505,[2]
-4.759848484848485,5.1515151515151505,[2]
-4.632919191919192,5.1515151515151505,[2]
-4.505989898989899,5.1515151515151505,[2]
-4.379060606060606,5.1515151515151505,[2]
-4.252131313131313,5.1515151515151505,[2]
-4.12520202020202,5.1515151515151505,[2]
-3.9982727272727274,5.1515151515151505,[2]
-3.8713434343434345,5.1515151515151505,[2]
-3.7444141414141416,5.1515151515151505,[2]
-3.6174848484848483,5.1515151515151505,[2]
-3.4905555555555554,5.1515151515151505,[2]
-3.3636262626262625,5.1515151515151505,[2]
-3.2366969696969696,5.1515151515151505,[2]
-3.1097676767676767,5.1515151515151505,[2]
-2.982838383838384,5.1515151515151505,[2]
-2.855909090909091,5.1515151515151505,[2]
-2.7289797979797976,5.1515151515151505,[2]
-2.6020505050505047,5.1515151515151505,[2]
-2.475121212121212,5.1515151515151505,[2]
-2.348191919191919,5.1515151515151505,[2]
-2.221262626262626,5.1515151515151505,[2]
-2.094333333333333,5.1515151515151505,[2]
-1.9674040404040403,5.1515151515151505,[2]
-1.8404747474747474,5.1515151515151505,[2]
-1.7135454545454545,5.1515151515151505,[2]
-1.5866161616161616,5.1515151515151505,[2]
-1.4596868686868687,5.1515151515151505,[2]
-1.3327575757575758,5.1515151515151505,[2]
-1.205828282828283,5.1515151515151505,[2]
-1.0788989898989891,5.1515151515151505,[2]
-0.9519696969696962,5.1515151515151505,[2]
-0.8250404040404034,5.1515151515151505,[2]
-0.6981111111111105,5.1515151515151505,[2]
-0.5711818181818176,5.1515151515151505,[2]
-0.4442525252525247,5.1515151515151505,[2]
-0.3173232323232318,5.1515151515151505,[2]
-0.1903939393939389,5.1515151515151505,[2]
-0.063464646464646,5.1515151515151505,[2]
0.06346464646464689,5.1515151515151505,[2]
0.19039393939393978,5.1515151515151505,[3]
0.3173232323232327,5.1515151515151505,[3]
0.44425252525252557,5.1515151515151505,[3]
0.5711818181818185,5.1515151515151505,[3]
0.6981111111111113,5.1515151515151505,[3]
0.8250404040404051,5.1515151515151505,[3]
0.951969696969698,5.1515151515151505,[3]
1.078898989898991,5.1515151515151505,[3]
1.2058282828282838,5.1515151515151505,[3]
1.3327575757575767,5.1515151515151505,[3]
1.4596868686868696,5.1515151515151505,[3]
1.5866161616161625,5.1515151515151505,[3]
1.7135454545454554,5.1515151515151505,[3]
1.8404747474747483,5.1515151515151505,[3]
1.967404040404042,5.1515151515151505,[3]
2.094333333333334,5.1515151515151505,[3]
2.221262626262628,5.1515151515151505,[3]
2.34819191919192,5.1515151515151505,[3]
2.4751212121212136,5.1515151515151505,[3]
2.6020505050505056,5.1515151515151505,[3]
2.7289797979797994,5.1515151515151505,[3]
2.8559090909090914,5.1515151515151505,[3]
2.982838383838385,5.1515151515151505,[3]
3.109767676767677,5.1515151515151505,[3]
3.236696969696971,5.1515151515151505,[3]
3.363626262626263,5.1515151515151505,[3]
3.4905555555555567,5.1515151515151505,[3]
3.6174848484848487,5.1515151515151505,[3]
3.7444141414141425,5.1515151515151505,[3]
3.8713434343434345,5.1515151515151505,[3]
3.9982727272727283,5.1515151515151505,[3]
4.125202020202022,5.1515151515151505,[3]
4.252131313131314,5.1515151515151505,[3]
4.379060606060608,5.1515151515151505,[3]
4.5059898989899,5.1515151515151505,[3]
4.632919191919194,5.1515151515151505,[3]
4.759848484848486,5.1515151515151505,[3]
4.886777777777779,5.1515151515151505,[3]
5.0137070707070714,5.1515151515151505,[3]
5.140636363636365,5.1515151515151505,[3]
5.267565656565657,5.1515151515151505,[3]
5.394494949494951,5.1515151515151505,[3]
5.521424242424243,5.1515151515151505,[3]
5.648353535353537,5.1515151515151505,[3]
5.775282828282829,5.1515151515151505,[3]
5.902212121212123,5.1515151515151505,[3]
6.029141414141416,5.1515151515151505,[3]
6.156070707070708,5.1515151515151505,[3]
6.283,5.1515151515151505,[3]
-6.283,5.353535353535353,[2]
-6.1560707070707075,5.353535353535353,[2]
-6.029141414141415,5.353535353535353,[2]
-5.902212121212122,5.353535353535353,[2]
-5.775282828282829,5.353535353535353,[2]
-5.648353535353536,5.353535353535353,[2]
-5.521424242424243,5.353535353535353,[2]
-5.39449494949495,5.353535353535353,[2]
-5.267565656565656,5.353535353535353,[2]
-5.140636363636364,5.353535353535353,[2]
-5.013707070707071,5.353535353535353,[2]
-4.886777777777778,5.353535353535353,[2]
-4.759848484848485,5.353535353535353,[2]
-4.632919191919192,5.353535353535353,[2]
-4.505989898989899,5.353535353535353,[2]
-4.379060606060606,5.353535353535353,[2]
-4.252131313131313,5.353535353535353,[2]
-4.12520202020202,5.353535353535353,[2]
-3.9982727272727274,5.353535353535353,[2]
-3.8713434343434345,5.353535353535353,[2]
-3.7444141414141416,5.353535353535353,[2]
-3.6174848484848483,5.353535353535353,[2]
-3.4905555555555554,5.353535353535353,[2]
-3.3636262626262625,5.353535353535353,[2]
-3.2366969696969696,5.353535353535353,[2]
-3.1097676767676767,5.353535353535353,[2]
-2.982838383838384,5.353535353535353,[2]
-2.855909090909091,5.353535353535353,[2]
-2.7289797979797976,5.353535353535353,[2]
-2.6020505050505047,5.353535353535353,[2]
-2.475121212121212,5.353535353535353,[2]
-2.348191919191919,5.353535353535353,[2]
-2.221262626262626,5.353535353535353,[2]
-2.094333333333333,5.353535353535353,[2]
-1.9674040404040403,5.353535353535353,[2]
-1.8404747474747474,5.353535353535353,[2]
-1.7135454545454545,5.353535353535353,[2]
-1.5866161616161616,5.353535353535353,[2]
-1.4596868686868687,5.353535353535353,[2]
-1.3327575757575758,5.353535353535353,[2]
-1.205828282828283,5.353535353535353,[2]
-1.0788989898989891,5.353535353535353,[2]
-0.9519696969696962,5.353535353535353,[2]
-0.8250404040404034,5.353535353535353,[2]
-0.6981111111111105,5.353535353535353,[2]
-0.5711818181818176,5.353535353535353,[2]
-0.4442525252525247,5.353535353535353,[2]
-0.3173232323232318,5.353535353535353,[2]
-0.1903939393939389,5.353535353535353,[2]
-0.063464646464646,5.353535353535353,[2]
0.06346464646464689,5.353535353535353,[2]
0.19039393939393978,5.353535353535353,[3]
0.3173232323232327,5.353535353535353,[3]
0.44425252525252557,5.353535353535353,[3]
0.5711818181818185,5.353535353535353,[3]
0.6981111111111113,5.353535353535353,[3]
0.8250404040404051,5.353535353535353,[3]
0.951969696969698,5.353535353535353,[3]
1.078898989898991,5.353535353535353,[3]
1.2058282828282838,5.353535353535353,[3]
1.3327575757575767,5.353535353535353,[3]
1.4596868686868696,5.353535353535353,[3]
1.5866161616161625,5.353535353535353,[3]
1.7135454545454554,5.353535353535353,[3]
1.8404747474747483,5.353535353535353,[3]
1.967404040404042,5.353535353535353,[3]
2.094333333333334,5.353535353535353,[3]
2.221262626262628,5.353535353535353,[3]
2.34819191919192,5.353535353535353,[3]
2.4751212121212136,5.353535353535353,[3]
2.6020505050505056,5.353535353535353,[3]
2.7289797979797994,5.353535353535353,[3]
2.8559090909090914,5.353535353535353,[3]
2.982838383838385,5.353535353535353,[3]
3.109767676767677,5.353535353535353,[3]
3.236696969696971,5.353535353535353,[3]
3.363626262626263,5.353535353535353,[3]
3.4905555555555567,5.353535353535353,[3]
3.6174848484848487,5.353535353535353,[3]
3.7444141414141425,5.353535353535353,[3]
3.8713434343434345,5.353535353535353,[3]
3.9982727272727283,5.353535353535353,[3]
4.125202020202022,5.353535353535353,[3]
4.252131313131314,5.353535353535353,[3]
4.379060606060608,5.353535353535353,[3]
4.5059898989899,5.353535353535353,[3]
4.632919191919194,5.353535353535353,[3]
4.759848484848486,5.353535353535353,[3]
4.886777777777779,5.353535353535353,[3]
5.0137070707070714,5.353535353535353,[3]
5.140636363636365,5.353535353535353,[3]
5.267565656565657,5.353535353535353,[3]
5.394494949494951,5.353535353535353,[3]
5.521424242424243,5.353535353535353,[3]
5.648353535353537,5.353535353535353,[3]
5.775282828282829,5.353535353535353,[3]
5.902212121212123,5.353535353535353,[3]
6.029141414141416,5.353535353535353,[3]
6.156070707070708,5.353535353535353,[3]
6.283,5.353535353535353,[3]
-6.283,5.555555555555555,[2]
-6.1560707070707075,5.555555555555555,[2]
-6.029141414141415,5.555555555555555,[2]
-5.902212121212122,5.555555555555555,[2]
-5.775282828282829,5.555555555555555,[2]
-5.648353535353536,5.555555555555555,[2]
-5.521424242424243,5.555555555555555,[2]
-5.39449494949495,5.555555555555555,[2]
-5.267565656565656,5.555555555555555,[2]
-5.140636363636364,5.555555555555555,[2]
-5.013707070707071,5.555555555555555,[2]
-4.886777777777778,5.555555555555555,[2]
-4.759848484848485,5.555555555555555,[2]
-4.632919191919192,5.555555555555555,[2]
-4.505989898989899,5.555555555555555,[2]
-4.379060606060606,5.555555555555555,[2]
-4.252131313131313,5.555555555555555,[2]
-4.12520202020202,5.555555555555555,[2]
-3.9982727272727274,5.555555555555555,[2]
-3.8713434343434345,5.555555555555555,[2]
-3.7444141414141416,5.555555555555555,[2]
-3.6174848484848483,5.555555555555555,[2]
-3.4905555555555554,5.555555555555555,[2]
-3.3636262626262625,5.555555555555555,[2]
-3.2366969696969696,5.555555555555555,[2]
-3.1097676767676767,5.555555555555555,[2]
-2.982838383838384,5.555555555555555,[2]
-2.855909090909091,5.555555555555555,[2]
-2.7289797979797976,5.555555555555555,[2]
-2.6020505050505047,5.555555555555555,[2]
-2.475121212121212,5.555555555555555,[2]
-2.348191919191919,5.555555555555555,[2]
-2.221262626262626,5.555555555555555,[2]
-2.094333333333333,5.555555555555555,[2]
-1.9674040404040403,5.555555555555555,[2]
-1.8404747474747474,5.555555555555555,[2]
-1.7135454545454545,5.555555555555555,[2]
-1.5866161616161616,5.555555555555555,[2]
-1.4596868686868687,5.555555555555555,[2]
-1.3327575757575758,5.555555555555555,[2]
-1.205828282828283,5.555555555555555,[2]
-1.0788989898989891,5.555555555555555,[2]
-0.9519696969696962,5.555555555555555,[2]
-0.8250404040404034,5.555555555555555,[2]
-0.6981111111111105,5.555555555555555,[2]
-0.5711818181818176,5.555555555555555,[2]
-0.4442525252525247,5.555555555555555,[2]
-0.3173232323232318,5.555555555555555,[2]
-0.1903939393939389,5.555555555555555,[2]
-0.063464646464646,5.555555555555555,[2]
0.06346464646464689,5.555555555555555,[2]
0.19039393939393978,5.555555555555555,[3]
0.3173232323232327,5.555555555555555,[3]
0.44425252525252557,5.555555555555555,[3]
0.5711818181818185,5.555555555555555,[3]
0.6981111111111113,5.555555555555555,[3]
0.8250404040404051,5.555555555555555,[3]
0.951969696969698,5.555555555555555,[3]
1.078898989898991,5.555555555555555,[3]
1.2058282828282838,5.555555555555555,[3]
1.3327575757575767,5.555555555555555,[3]
1.4596868686868696,5.555555555555555,[3]
1.5866161616161625,5.555555555555555,[3]
1.7135454545454554,5.555555555555555,[3]
1.8404747474747483,5.555555555555555,[3]
1.967404040404042,5.555555555555555,[3]
2.094333333333334,5.555555555555555,[3]
2.221262626262628,5.555555555555555,[3]
2.34819191919192,5.555555555555555,[3]
2.4751212121212136,5.555555555555555,[3]
2.6020505050505056,5.555555555555555,[3]
2.7289797979797994,5.555555555555555,[3]
2.8559090909090914,5.555555555555555,[3]
2.982838383838385,5.555555555555555,[3]
3.109767676767677,5.555555555555555,[3]
3.236696969696971,5.555555555555555,[3]
3.363626262626263,5.555555555555555,[3]
3.4905555555555567,5.555555555555555,[3]
3.6174848484848487,5.555555555555555,[3]
3.7444141414141425,5.555555555555555,[3]
3.8713434343434345,5.555555555555555,[3]
3.9982727272727283,5.555555555555555,[3]
4.125202020202022,5.555555555555555,[3]
4.252131313131314,5.555555555555555,[3]
4.379060606060608,5.555555555555555,[3]
4.5059898989899,5.555555555555555,[3]
4.632919191919194,5.555555555555555,[3]
4.759848484848486,5.555555555555555,[3]
4.886777777777779,5.555555555555555,[3]
5.0137070707070714,5.555555555555555,[3]
5.140636363636365,5.555555555555555,[3]
5.267565656565657,5.555555555555555,[3]
5.394494949494951,5.555555555555555,[3]
5.521424242424243,5.555555555555555,[3]
5.648353535353537,5.555555555555555,[3]
5.775282828282829,5.555555555555555,[3]
5.902212121212123,5.555555555555555,[3]
6.029141414141416,5.555555555555555,[3]
6.156070707070708,5.555555555555555,[3]
6.283,5.555555555555555,[3]
-6.283,5.757575757575758,[2]
-6.1560707070707075,5.757575757575758,[2]
-6.029141414141415,5.757575757575758,[2]
-5.902212121212122,5.757575757575758,[2]
-5.775282828282829,5.757575757575758,[2]
-5.648353535353536,5.757575757575758,[2]
-5.521424242424243,5.757575757575758,[2]
-5.39449494949495,5.757575757575758,[2]
-5.267565656565656,5.757575757575758,[2]
-5.140636363636364,5.757575757575758,[2]
-5.013707070707071,5.757575757575758,[2]
-4.886777777777778,5.757575757575758,[2]
-4.759848484848485,5.757575757575758,[2]
